"customer_identifier","opponent","event_day_of_week","days_before_event","section_name","channel","price_level","primary_tickets_sold","churn"
NA,6,"Thursday",0,61,"Box Office","R - 300L",3,1
"21733627",14,"Saturday",20,38,"Web","M - 200L",1,1
"6d6c38d4",27,"Monday",1,46,"Web","K - 200L",2,0
"0e5cca63",1,"Tuesday",1,41,"Back Office","K - 200L",3,1
"d56a870f",18,"Saturday",0,23,"Web","G - 100L",6,0
"b369985c",1,"Tuesday",124,63,"Web","O - 300L",4,1
"33250cbf",29,"Monday",9,32,"Web","F -100L",9,0
"29f093b1",25,"Saturday",1,24,"Back Office","D - 100L",12,1
"82dda9b7",31,"Saturday",9,26,"Web","C - 100L",2,0
"9a7ef465",26,"Tuesday",20,21,"Back Office","I - 100L",3,1
"b27f1e56",11,"Saturday",1,70,"Web","R - 300L",4,0
NA,7,"Monday",0,57,"Box Office","R - 300L",3,1
"1fccd9b5",25,"Thursday",10,31,"Back Office","F -100L",2,1
"5f5916e1",10,"Wednesday",0,46,"Back Office","K - 200L",5,0
"1918ea04",30,"Saturday",0,23,"Back Office","G - 100L",10,1
"0e5cca63",23,"Saturday",1,44,"Back Office","L2 - 200L",6,1
"8efa7742",21,"Saturday",25,31,"Web","F -100L",2,0
"9a7ef465",25,"Saturday",36,72,"Back Office","R - 300L",2,1
"72ece89c",18,"Tuesday",98,17,"Web","D - 100L",2,0
"74e6cebc",27,"Monday",11,75,"Back Office","R - 300L",4,1
"0e5cca63",11,"Thursday",0,45,"Back Office","L2 - 200L",3,1
"079034ce",3,"Tuesday",31,17,"Web","D - 100L",4,0
"99fa85f3",14,"Saturday",92,4,"Web","J",2,0
"7b39efd6",12,"Saturday",5,41,"Web","K - 200L",2,0
"cbc0c116",6,"Tuesday",52,25,"Web","D - 100L",2,0
"14083151",26,"Saturday",43,34,"Back Office","D - 100L",2,0
"6f9a2430",17,"Saturday",5,21,"Web","G - 100L",3,0
"7264fa0e",3,"Saturday",11,65,"Web","P - 300L",3,0
"d5fc1622",1,"Thursday",42,25,"Web","D - 100L",3,0
"2235b589",20,"Tuesday",63,25,"Back Office","D - 100L",7,0
"f221f02b",27,"Wednesday",51,17,"Back Office","D - 100L",2,1
"ac256ae3",17,"Saturday",79,47,"Web","O - 300L",4,0
"ea7bd578",15,"Friday",0,76,"Web","R - 300L",2,0
"ae26752d",6,"Wednesday",0,39,"Back Office","L1 - 200L",16,0
"d086ac1b",21,"Saturday",0,21,"Web","E",2,0
"9a7ef465",27,"Saturday",1,20,"Back Office","G - 100L",2,1
"9732d93e",20,"Tuesday",70,18,"Back Office","D - 100L",2,1
"b3ba8a32",20,"Sunday",0,31,"Back Office","H - 100L",3,1
"50ea52dc",4,"Thursday",35,5,"Web","J",2,0
"b3ba8a32",7,"Monday",6,79,"Back Office","O - 300L",4,1
"d3fabf65",9,"Thursday",8,62,"Web","P - 300L",2,0
"0e5cca63",4,"Saturday",0,58,"Back Office","R - 300L",14,1
"93dc43c8",20,"Tuesday",75,31,"Web","H - 100L",6,0
"b369985c",25,"Saturday",36,52,"Web","Q - 300L",4,1
"8587a0f6",20,"Thursday",0,47,"Web","O - 300L",5,0
"c7a403fa",17,"Saturday",10,31,"Back Office","F -100L",1,1
"4e1e4995",13,"Tuesday",15,30,"Back Office","H - 100L",2,1
"055634a7",20,"Tuesday",66,70,"Web","Q - 300L",2,0
"2562ea47",19,"Saturday",98,80,"Web","P - 300L",2,0
"b839d629",2,"Wednesday",0,21,"Web","I - 100L",4,1
"f221f02b",6,"Wednesday",2,32,"Back Office","F -100L",2,1
"79a4e4c5",2,"Wednesday",19,16,"Web","C - 100L",2,0
"5f5916e1",10,"Wednesday",21,26,"Back Office","C - 100L",3,0
"8c2860d1",18,"Saturday",0,28,"Web","D - 100L",4,0
"eb8728c0",8,"Monday",2,25,"Web","D - 100L",9,0
"c1a9e72c",17,"Saturday",6,34,"Web","D - 100L",2,0
NA,31,"Tuesday",14,78,"Box Office","R - 300L",2,1
"4a429880",3,"Thursday",25,79,"Web","O - 300L",1,0
"c4c28e27",9,"Thursday",1,20,"Web","G - 100L",4,0
"46fb1755",5,"Wednesday",34,27,"Web","D - 100L",4,0
"06a78463",9,"Friday",50,78,"Web","R - 300L",2,0
"fda66385",30,"Tuesday",0,17,"Web","D - 100L",2,0
"daf244b9",11,"Saturday",0,55,"Web","Q - 300L",2,0
"54a4c651",25,"Thursday",0,30,"Web","F -100L",4,0
"14e2d38a",31,"Saturday",1,50,"Back Office","R - 300L",9,1
"eb58c2ef",19,"Sunday",0,80,"Web","P - 300L",1,0
"8aa8bef3",10,"Thursday",1,47,"Web","P - 300L",2,0
"40171ec6",25,"Thursday",5,79,"Web","P - 300L",6,0
"ff38b8b9",28,"Thursday",0,39,"Back Office","M - 200L",2,0
"0d9091f6",24,"Thursday",65,16,"Web","C - 100L",2,0
"5f5916e1",10,"Wednesday",16,51,"Back Office","R - 300L",2,0
"81aba61a",25,"Saturday",89,35,"Web","L1 - 200L",2,0
"cf5cc050",3,"Sunday",2,19,"Back Office","G - 100L",2,0
"881c7472",10,"Thursday",0,27,"Web","D - 100L",1,0
"70041478",8,"Saturday",1,68,"Web","R - 300L",1,1
"bd817745",23,"Saturday",9,44,"Web","L2 - 200L",2,0
"99dc3865",21,"Saturday",57,46,"Web","K - 200L",2,1
"c9fdd094",16,"Saturday",0,43,"Back Office","K - 200L",1,0
"3fe9daf0",3,"Thursday",64,77,"Web","R - 300L",6,0
NA,6,"Wednesday",0,31,"Box Office","H - 100L",1,1
"15a72e4f",14,"Saturday",0,23,"Web","G - 100L",2,0
"2731def4",21,"Saturday",84,69,"Web","R - 300L",1,0
"9a7ef465",25,"Saturday",1,30,"Back Office","H - 100L",2,1
"dfdc475a",16,"Thursday",2,77,"Web","Q - 300L",2,0
"ef79889d",18,"Saturday",0,28,"Web","D - 100L",2,0
"4718e50b",4,"Wednesday",0,30,"Web","H - 100L",1,0
"cc97d203",14,"Saturday",92,3,"Web","J",2,1
"dcc6274b",8,"Saturday",0,56,"Back Office","R - 300L",1,0
"5d3ef1c0",24,"Thursday",19,63,"Web","N - 300L",2,0
"a7762cf7",9,"Friday",32,59,"Web","R - 300L",2,0
"df9227a0",28,"Thursday",22,26,"Back Office","C - 100L",1,0
"4e1e4995",3,"Saturday",25,49,"Back Office","P - 300L",3,1
"dc3027b4",21,"Thursday",43,47,"Web","P - 300L",2,0
"3603adf1",9,"Thursday",32,17,"Web","D - 100L",5,0
"9a7ef465",2,"Wednesday",7,53,"Back Office","R - 300L",2,1
"e2a47f9b",19,"Sunday",2,47,"Web","O - 300L",2,0
"94f2c17a",24,"Saturday",1,41,"Web","K - 200L",2,0
"6663594d",12,"Saturday",0,66,"Web","P - 300L",2,0
"ab203654",19,"Sunday",36,36,"Web","M - 200L",5,0
"104179f5",3,"Saturday",69,65,"Web","P - 300L",1,0
"a9a4deed",20,"Tuesday",74,32,"Web","F -100L",4,1
"405d28ed",15,"Friday",0,4,"Box Office","J",2,0
"708ee855",24,"Monday",42,34,"Back Office","D - 100L",2,0
"38ab37bf",14,"Saturday",0,78,"Box Office","R - 300L",2,0
"d596dbc3",14,"Wednesday",1,66,"Web","O - 300L",1,0
"bb232b18",31,"Saturday",8,27,"Web","D - 100L",2,0
NA,7,"Thursday",0,67,"Box Office","R - 300L",10,1
"e9f2a06e",28,"Thursday",1,70,"Web","Q - 300L",2,0
"f221f02b",4,"Wednesday",0,24,"Back Office","D - 100L",6,1
"814da288",7,"Monday",144,16,"Web","C - 100L",2,0
"ca46c383",19,"Thursday",0,76,"Back Office","Q - 300L",2,0
"01dffd7e",31,"Saturday",0,79,"Web","P - 300L",2,0
"8c27292f",6,"Tuesday",22,62,"Web","N - 300L",1,0
"fd904af1",10,"Thursday",7,28,"Web","D - 100L",2,1
"860e2553",14,"Wednesday",0,73,"Back Office","Q - 300L",5,0
"653c5bd0",26,"Saturday",95,33,"Web","D - 100L",3,0
"90f6612a",3,"Thursday",0,25,"Back Office","D - 100L",8,0
"4e1e4995",11,"Tuesday",15,66,"Back Office","P - 300L",4,1
"b3ba8a32",23,"Monday",14,49,"Back Office","P - 300L",2,1
"cf5cc050",3,"Sunday",4,56,"Back Office","R - 300L",3,0
"aecea456",20,"Sunday",82,39,"Back Office","M - 200L",2,0
"e2187a88",6,"Tuesday",0,34,"Web","D - 100L",2,1
"b7535e72",29,"Monday",6,68,"Web","R - 300L",1,0
"bf0f8b2b",21,"Saturday",0,53,"Web","R - 300L",4,0
"8fcaa7cb",24,"Wednesday",0,51,"Box Office","R - 300L",1,0
"1576f133",23,"Saturday",74,63,"Web","P - 300L",2,0
"bbf35564",3,"Saturday",135,28,"Web","D - 100L",3,0
"2b7fa6fb",31,"Tuesday",78,29,"Back Office","F -100L",2,1
"08c919c8",20,"Tuesday",77,34,"Web","D - 100L",2,0
"0e5cca63",9,"Friday",2,40,"Back Office","L1 - 200L",2,1
"eb1ca7a0",16,"Saturday",0,45,"Back Office","K - 200L",1,0
"6095419f",8,"Monday",15,34,"Web","D - 100L",3,0
"5f5916e1",10,"Wednesday",71,39,"Back Office","M - 200L",2,0
"a9428cfe",31,"Saturday",6,34,"Web","D - 100L",2,0
"1ec66595",22,"Wednesday",16,17,"Back Office","D - 100L",8,0
"f221f02b",23,"Monday",28,64,"Back Office","O - 300L",1,1
NA,18,"Thursday",1,79,"Box Office","O - 300L",3,1
"415b2939",24,"Thursday",58,19,"Web","G - 100L",2,0
"bb6c2038",1,"Saturday",3,35,"Back Office","L1 - 200L",2,0
"3b99a05a",19,"Sunday",0,34,"Web","D - 100L",2,0
"853bb54e",15,"Saturday",18,78,"Back Office","R - 300L",1,0
"4e1e4995",13,"Tuesday",8,57,"Back Office","R - 300L",2,1
"2992b944",27,"Wednesday",12,17,"Web","D - 100L",2,0
"eb1ca7a0",16,"Saturday",19,31,"Back Office","H - 100L",5,0
"16624a76",3,"Tuesday",29,22,"Web","I - 100L",2,1
"c0ef313a",25,"Thursday",0,60,"Web","R - 300L",2,0
"1bf67830",1,"Monday",49,48,"Web","O - 300L",2,0
NA,28,"Thursday",0,51,"Box Office","Q - 300L",4,1
"f57bcc1d",29,"Monday",219,67,"Web","R - 300L",4,0
"3466ad90",20,"Sunday",0,29,"Back Office","F -100L",2,0
"e747913b",11,"Saturday",0,74,"Web","R - 300L",2,0
"7aa2a474",26,"Saturday",3,31,"Web","H - 100L",3,1
"6fd4131c",20,"Thursday",1,31,"Back Office","H - 100L",2,0
"e3652317",31,"Saturday",2,25,"Web","D - 100L",6,0
"1359f08c",6,"Thursday",1,62,"Web","P - 300L",4,0
"4e1e4995",30,"Saturday",11,66,"Back Office","P - 300L",4,1
"cd1cb988",24,"Thursday",0,32,"Web","F -100L",1,0
"5c04aed1",14,"Saturday",5,55,"Web","Q - 300L",3,0
"63066111",21,"Saturday",24,46,"Web","K - 200L",3,0
"0d536add",10,"Thursday",8,34,"Web","D - 100L",2,0
"df9227a0",28,"Thursday",6,67,"Back Office","R - 300L",2,0
"e5efa713",15,"Friday",3,26,"Web","C - 100L",4,0
"9a798f66",3,"Tuesday",28,24,"Web","D - 100L",2,1
NA,6,"Thursday",8,62,"Box Office","P - 300L",11,1
"cadc31f8",8,"Monday",0,20,"Web","G - 100L",1,1
"b3ba8a32",5,"Thursday",3,33,"Back Office","D - 100L",3,1
"10f37926",5,"Wednesday",0,28,"Web","D - 100L",2,0
"db270d17",24,"Tuesday",6,35,"Back Office","L1 - 200L",2,0
"010cc31c",31,"Tuesday",25,74,"Back Office","R - 300L",7,0
"6e25bbda",30,"Saturday",19,66,"Back Office","P - 300L",5,0
"21a3b0c0",25,"Thursday",1,60,"Web","R - 300L",4,0
"e3a84cf9",3,"Thursday",43,47,"Web","O - 300L",4,0
"f0db061e",9,"Thursday",0,23,"Web","G - 100L",2,0
"17511fd2",13,"Monday",17,34,"Web","D - 100L",4,0
"7798d7b5",14,"Saturday",0,23,"Web","G - 100L",1,1
"520561fd",16,"Thursday",13,5,"Web","J",2,0
NA,21,"Sunday",0,80,"Box Office","P - 300L",3,1
"107f60c7",25,"Thursday",0,25,"Web","D - 100L",2,0
"f35e1452",3,"Tuesday",10,56,"Web","R - 300L",1,0
"bfc7929d",25,"Saturday",18,24,"Back Office","D - 100L",4,1
"853bb54e",15,"Saturday",5,64,"Back Office","O - 300L",6,0
"a0b8ac61",11,"Saturday",0,22,"Web","I - 100L",2,1
"ca46c383",19,"Thursday",1,71,"Back Office","R - 300L",6,0
"ac2e847e",22,"Thursday",42,16,"Web","C - 100L",2,0
"05be6ee6",17,"Saturday",7,21,"Web","I - 100L",3,0
"5844d8dc",6,"Tuesday",0,6,"Box Office","J",1,0
"2813ac0f",7,"Wednesday",0,28,"Web","D - 100L",3,0
"4de4094b",18,"Saturday",0,36,"Back Office","M - 200L",4,0
"085abfb2",14,"Saturday",4,27,"Web","D - 100L",2,0
"314f3944",10,"Saturday",71,21,"Web","I - 100L",2,0
"29805389",29,"Monday",3,62,"Web","P - 300L",3,0
"09647fc7",27,"Monday",1,33,"Web","D - 100L",1,0
"4d0e4728",11,"Saturday",0,17,"Web","D - 100L",5,0
"bca7dcaa",18,"Saturday",0,19,"Web","G - 100L",3,0
"27b47192",29,"Monday",198,27,"Web","D - 100L",2,0
"9a7ef465",3,"Thursday",0,48,"Back Office","O - 300L",6,1
"c06f5848",27,"Wednesday",21,30,"Back Office","F -100L",4,0
"646d69c6",2,"Wednesday",0,78,"Web","R - 300L",1,0
NA,5,"Thursday",5,47,"Box Office","P - 300L",2,1
"860e2553",14,"Wednesday",1,28,"Back Office","D - 100L",2,0
"14e2d38a",31,"Saturday",19,42,"Back Office","L2 - 200L",4,1
"017d4e30",23,"Saturday",64,43,"Web","K - 200L",4,1
"3c7950bc",18,"Saturday",0,47,"Web","O - 300L",2,0
"ce06593d",7,"Monday",143,37,"Web","L1 - 200L",3,0
"17c60acf",2,"Wednesday",127,16,"Web","C - 100L",3,0
"22285e8e",15,"Saturday",186,16,"Web","C - 100L",3,0
"c6f8cc5d",8,"Saturday",4,48,"Web","O - 300L",1,0
"4e1e4995",13,"Tuesday",0,53,"Back Office","Q - 300L",4,1
"cf5cc050",3,"Sunday",6,48,"Back Office","P - 300L",4,0
"a933e995",18,"Saturday",9,32,"Back Office","F -100L",1,0
"50ef1984",24,"Thursday",39,6,"Web","J",2,1
"f54a0126",31,"Saturday",18,34,"Web","D - 100L",2,1
"55f162a5",4,"Saturday",96,30,"Web","F -100L",1,0
"b3ba8a32",20,"Sunday",4,67,"Back Office","R - 300L",4,1
"0a43e04c",6,"Tuesday",5,20,"Web","G - 100L",3,1
"21be56fb",9,"Monday",1,33,"Web","D - 100L",1,0
"f05d0816",18,"Saturday",15,35,"Web","L1 - 200L",2,0
"6d0131a8",13,"Sunday",56,62,"Web","O - 300L",2,0
"c80c7a4a",11,"Saturday",0,71,"Web","R - 300L",2,0
"b3ba8a32",7,"Monday",6,59,"Back Office","R - 300L",2,1
"eaa0bcbf",21,"Thursday",22,57,"Back Office","R - 300L",4,0
"8bdd4aea",2,"Wednesday",0,21,"Web","I - 100L",2,1
"8cc0dba6",9,"Thursday",0,27,"Web","D - 100L",3,0
"df9227a0",28,"Thursday",13,36,"Back Office","M - 200L",2,0
"c8d274da",10,"Thursday",45,40,"Web","L1 - 200L",3,0
"a2247f16",2,"Wednesday",1,42,"Web","L2 - 200L",2,0
"80598168",15,"Friday",0,80,"Web","P - 300L",2,0
"a68f7c70",31,"Monday",94,17,"Web","D - 100L",2,0
"e00ffb2a",7,"Monday",63,27,"Web","D - 100L",4,0
"9e12e942",13,"Monday",1,24,"Web","D - 100L",2,0
NA,13,"Sunday",0,24,"Box Office","D - 100L",6,1
"8bb783c3",24,"Saturday",54,57,"Back Office","R - 300L",5,0
"5831d1bc",27,"Saturday",39,34,"Web","D - 100L",2,0
"473940ce",28,"Sunday",0,17,"Back Office","D - 100L",1,1
NA,20,"Sunday",2,47,"Box Office","O - 300L",1,1
"df01de63",18,"Saturday",13,16,"Web","C - 100L",2,1
"5f5916e1",10,"Wednesday",2,65,"Back Office","N - 300L",3,0
"b2d7616f",23,"Saturday",0,22,"Back Office","I - 100L",8,0
"b11c57a4",28,"Thursday",77,25,"Web","D - 100L",2,0
"ae283d58",18,"Saturday",103,67,"Web","R - 300L",2,0
"14e2d38a",31,"Saturday",4,71,"Back Office","R - 300L",4,1
NA,27,"Saturday",4,46,"Box Office","K - 200L",3,1
"6443fe8e",5,"Thursday",0,32,"Box Office","F -100L",2,0
NA,12,"Thursday",0,29,"Box Office","F -100L",2,1
"ee9bd1ff",31,"Saturday",34,68,"Web","Q - 300L",2,0
"c06f5848",27,"Wednesday",44,61,"Back Office","R - 300L",4,0
"4e1e4995",3,"Saturday",0,27,"Back Office","D - 100L",1,1
"2d4e832c",4,"Wednesday",7,72,"Back Office","R - 300L",7,0
"eb1ca7a0",16,"Saturday",23,79,"Back Office","P - 300L",2,0
"4e1e4995",13,"Tuesday",0,51,"Back Office","R - 300L",7,1
"4fc4613e",28,"Thursday",79,62,"Web","N - 300L",3,0
"e2000395",24,"Thursday",0,25,"Web","D - 100L",4,0
"08a69cf5",10,"Thursday",8,22,"Web","G - 100L",2,0
"35216504",21,"Sunday",0,47,"Web","O - 300L",1,0
"b90c1549",14,"Thursday",0,25,"Box Office","D - 100L",1,0
"872fb55b",18,"Saturday",2,47,"Web","P - 300L",2,0
"8c7d77a6",16,"Saturday",63,66,"Web","O - 300L",4,0
"ea02cb44",20,"Thursday",10,72,"Web","R - 300L",2,1
"ebc2e163",3,"Saturday",4,45,"Back Office","K - 200L",2,0
"df7213cc",24,"Saturday",14,26,"Box Office","C - 100L",1,0
"419bf8ba",21,"Thursday",10,27,"Web","D - 100L",2,0
NA,14,"Thursday",34,63,"Box Office","O - 300L",2,1
"c9fdd094",16,"Saturday",1,42,"Back Office","L2 - 200L",8,0
"184f72bf",19,"Saturday",38,24,"Web","D - 100L",4,0
"13e674f7",24,"Saturday",12,49,"Web","O - 300L",2,0
"ccc21abf",14,"Thursday",0,72,"Back Office","R - 300L",2,1
"6de7ab72",27,"Monday",14,42,"Web","K - 200L",2,0
"3542868b",14,"Saturday",1,32,"Web","F -100L",1,0
"2d734741",11,"Tuesday",14,16,"Back Office","C - 100L",5,1
"860e2553",14,"Wednesday",23,58,"Back Office","R - 300L",3,0
"134f7135",3,"Thursday",81,47,"Web","O - 300L",5,0
NA,3,"Saturday",0,75,"Box Office","R - 300L",3,1
"c4319a48",12,"Saturday",0,68,"Web","R - 300L",2,0
"dbb8547c",4,"Thursday",9,64,"Web","P - 300L",2,1
NA,24,"Monday",101,17,"Box Office","D - 100L",2,1
"9694c8d0",14,"Saturday",7,80,"Web","P - 300L",2,1
"9a7ef465",27,"Saturday",4,42,"Back Office","L2 - 200L",6,1
"154356df",5,"Thursday",0,61,"Box Office","R - 300L",1,0
"55af2091",31,"Tuesday",1,20,"Box Office","G - 100L",2,0
"1694e0de",16,"Saturday",47,65,"Back Office","P - 300L",2,0
"8da01206",27,"Thursday",5,41,"Web","K - 200L",2,0
"13f14494",17,"Saturday",4,60,"Web","R - 300L",3,0
"f5ced1fc",3,"Saturday",21,78,"Web","R - 300L",2,0
"a933e995",18,"Saturday",17,20,"Back Office","G - 100L",2,0
"b3ba8a32",20,"Sunday",45,73,"Back Office","R - 300L",6,1
NA,31,"Saturday",0,26,"Box Office","C - 100L",1,1
"f6a17d1a",20,"Thursday",1,34,"Web","D - 100L",3,1
"49088c8d",25,"Thursday",0,73,"Web","R - 300L",2,1
"67213b46",26,"Saturday",16,16,"Web","C - 100L",2,0
NA,30,"Tuesday",0,66,"Box Office","O - 300L",2,1
"973d4c1c",18,"Saturday",2,30,"Back Office","F -100L",1,0
"37f8dc1a",26,"Tuesday",0,49,"Back Office","N - 300L",2,0
"3e913d09",21,"Saturday",129,16,"Web","C - 100L",2,0
"3f0af4d7",31,"Saturday",5,39,"Back Office","M - 200L",1,0
"8bb783c3",24,"Saturday",17,72,"Back Office","R - 300L",4,0
"35c10546",22,"Thursday",26,27,"Web","D - 100L",7,0
"8bb783c3",24,"Saturday",0,56,"Back Office","Q - 300L",3,0
"04ac6ac3",5,"Wednesday",1,45,"Web","K - 200L",1,1
"5f5916e1",10,"Wednesday",13,60,"Back Office","R - 300L",9,0
"a92a4be1",9,"Thursday",19,26,"Web","C - 100L",3,1
"6c7727e4",10,"Thursday",0,48,"Web","O - 300L",2,0
"f0fb2475",18,"Saturday",0,72,"Web","Q - 300L",4,0
"5812d95a",3,"Saturday",24,50,"Web","R - 300L",4,0
"b822505e",16,"Thursday",36,47,"Web","O - 300L",6,1
"4c47cc53",22,"Thursday",0,78,"Box Office","R - 300L",2,0
"37688d2c",3,"Thursday",50,25,"Web","D - 100L",2,1
"8400aed1",31,"Saturday",154,63,"Web","O - 300L",2,0
"49d99e6b",31,"Saturday",0,36,"Back Office","M - 200L",1,1
"4af1ea50",21,"Saturday",19,41,"Web","K - 200L",5,0
"bc3c63b7",7,"Wednesday",0,56,"Web","R - 300L",2,0
"de6744b7",9,"Monday",0,76,"Back Office","R - 300L",33,0
"8012fcb6",8,"Saturday",0,48,"Web","P - 300L",2,0
"b3ba8a32",5,"Thursday",0,44,"Back Office","L2 - 200L",4,1
"a933e995",18,"Saturday",40,33,"Back Office","D - 100L",2,0
"7b54cf19",21,"Saturday",89,16,"Web","C - 100L",2,0
"bb6c2038",1,"Saturday",0,80,"Back Office","P - 300L",41,0
"aecea456",20,"Sunday",18,67,"Back Office","R - 300L",2,0
"9ab5bb70",4,"Thursday",26,17,"Web","D - 100L",2,0
"5c853b42",21,"Saturday",28,65,"Web","P - 300L",2,0
"cf5cc050",3,"Sunday",0,44,"Back Office","K - 200L",3,0
"80f26746",1,"Saturday",100,40,"Web","L1 - 200L",3,0
"b68a62a6",19,"Sunday",15,78,"Web","R - 300L",5,0
"2861b0bf",31,"Saturday",22,58,"Web","R - 300L",3,0
"ae26752d",6,"Wednesday",19,79,"Back Office","O - 300L",2,0
"fcd7e22b",13,"Monday",0,16,"Web","C - 100L",2,0
"46d4520b",25,"Thursday",78,65,"Web","O - 300L",2,1
"eede9bcc",5,"Thursday",108,25,"Back Office","D - 100L",4,0
"d3fef844",20,"Tuesday",69,76,"Web","R - 300L",4,0
"a933e995",18,"Saturday",5,21,"Back Office","G - 100L",5,0
"61646532",16,"Thursday",10,50,"Web","R - 300L",3,0
"31254f99",13,"Monday",26,13,"Web","J",2,0
"2b6d5fdd",9,"Thursday",115,34,"Web","D - 100L",2,0
"14e2d38a",31,"Saturday",11,30,"Back Office","F -100L",3,1
"70aaa248",7,"Monday",87,62,"Web","P - 300L",6,0
"996bd142",25,"Thursday",0,36,"Web","L1 - 200L",2,0
"a7023127",16,"Tuesday",0,36,"Web","L1 - 200L",1,1
"a933e995",18,"Saturday",45,60,"Back Office","R - 300L",3,0
"14e2d38a",31,"Saturday",9,76,"Back Office","R - 300L",4,1
"eb1ca7a0",16,"Saturday",12,45,"Back Office","K - 200L",3,0
"d2580db0",19,"Sunday",4,78,"Web","R - 300L",3,0
"800faa4d",25,"Saturday",87,63,"Web","P - 300L",4,0
"f4b731ac",2,"Wednesday",104,21,"Web","I - 100L",2,0
"0e5cca63",15,"Thursday",0,40,"Back Office","L1 - 200L",2,1
"9b73b2fa",22,"Thursday",0,63,"Web","O - 300L",3,0
"7d44d46f",16,"Tuesday",0,25,"Web","D - 100L",1,0
"c27827b2",2,"Monday",165,48,"Web","O - 300L",5,0
"af64ceba",27,"Monday",19,27,"Web","D - 100L",2,0
"5f5916e1",10,"Wednesday",27,21,"Back Office","G - 100L",2,0
"ed0be5a0",19,"Sunday",4,62,"Web","O - 300L",3,0
"cf5cc050",3,"Sunday",3,22,"Back Office","I - 100L",4,0
"c69f2d3b",14,"Saturday",145,21,"Back Office","I - 100L",3,1
"7661689a",31,"Saturday",0,62,"Web","N - 300L",4,0
"4e1e4995",30,"Saturday",3,48,"Back Office","P - 300L",2,1
"7af5f1cf",29,"Monday",0,52,"Web","Q - 300L",2,0
"9023a33c",28,"Sunday",0,29,"Web","F -100L",1,0
"b2cda131",23,"Saturday",6,80,"Web","O - 300L",2,0
"f00a980d",28,"Thursday",71,47,"Web","O - 300L",2,0
"8336bb82",29,"Monday",11,30,"Web","H - 100L",2,0
"a4fa3b47",14,"Wednesday",0,22,"Back Office","I - 100L",2,0
"d3475289",14,"Saturday",7,60,"Web","R - 300L",2,0
"bb54d9b7",5,"Wednesday",3,20,"Web","G - 100L",4,0
"cd7a51da",19,"Sunday",0,53,"Web","R - 300L",2,0
"f3830ce0",9,"Thursday",212,23,"Web","G - 100L",1,1
"06134246",4,"Wednesday",31,30,"Web","F -100L",2,0
"9a7ef465",3,"Thursday",0,23,"Back Office","G - 100L",17,1
"b199e72e",2,"Wednesday",91,16,"Web","C - 100L",3,1
"8bb783c3",24,"Saturday",82,22,"Back Office","I - 100L",2,0
NA,30,"Tuesday",0,24,"Box Office","D - 100L",1,1
"0e5cca63",10,"Saturday",0,74,"Back Office","R - 300L",11,1
"00f0a624",25,"Thursday",0,22,"Web","G - 100L",1,1
"6fd4131c",20,"Thursday",6,23,"Back Office","G - 100L",5,0
"05fed50f",5,"Wednesday",22,67,"Web","R - 300L",4,0
"e5fecd21",10,"Thursday",0,46,"Web","K - 200L",3,0
"0bb3a91e",14,"Saturday",0,40,"Web","L1 - 200L",1,1
"3977a742",31,"Tuesday",15,4,"Web","J",2,0
"b5f6f88d",11,"Tuesday",153,80,"Web","O - 300L",2,0
"47d33c1f",27,"Monday",0,80,"Web","P - 300L",2,1
"02c974dc",27,"Saturday",3,26,"Back Office","C - 100L",9,0
"25b87a12",10,"Wednesday",208,63,"Web","P - 300L",1,1
"0e5cca63",3,"Saturday",1,37,"Back Office","M - 200L",3,1
"bfc7929d",3,"Saturday",11,18,"Back Office","D - 100L",4,1
"f7ad81c2",9,"Thursday",174,34,"Web","D - 100L",2,0
"aecea456",20,"Sunday",10,67,"Back Office","R - 300L",3,0
"0e5cca63",25,"Saturday",1,66,"Back Office","O - 300L",3,1
"c9fdd094",16,"Saturday",2,26,"Back Office","C - 100L",10,0
"eb1ca7a0",16,"Saturday",26,22,"Back Office","I - 100L",2,0
"2adfb105",19,"Sunday",4,30,"Web","H - 100L",3,0
"0e5cca63",3,"Saturday",3,20,"Back Office","G - 100L",3,1
"9a7ef465",25,"Saturday",1,78,"Back Office","R - 300L",2,1
"ae26752d",6,"Wednesday",2,69,"Back Office","R - 300L",15,0
"58da2efb",25,"Thursday",0,32,"Web","F -100L",2,1
"6863580e",31,"Saturday",220,35,"Web","L1 - 200L",2,1
"c03518b9",31,"Monday",0,29,"Back Office","F -100L",12,0
"5e69ae55",18,"Saturday",0,16,"Web","C - 100L",2,0
"fda0fc6e",9,"Thursday",1,31,"Web","H - 100L",2,0
"ac4dffab",1,"Thursday",12,47,"Web","O - 300L",2,0
"84b324d9",1,"Monday",2,30,"Box Office","H - 100L",1,1
"6fc52b29",9,"Thursday",2,20,"Web","G - 100L",2,0
"f221f02b",6,"Wednesday",8,24,"Back Office","D - 100L",3,1
"fce3c75a",16,"Thursday",32,16,"Web","C - 100L",2,0
"e3e8f1de",10,"Thursday",2,75,"Web","R - 300L",5,0
"0e5cca63",25,"Saturday",0,20,"Back Office","G - 100L",5,1
"5b8a387c",25,"Thursday",12,50,"Web","R - 300L",1,1
"e8cea785",5,"Wednesday",0,11,"Box Office","J",1,0
"b3ba8a32",31,"Saturday",40,22,"Back Office","I - 100L",2,1
"6d7a6b51",31,"Saturday",1,25,"Web","D - 100L",2,0
"5f5916e1",10,"Wednesday",2,49,"Back Office","N - 300L",3,0
